"","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox Office","WorldwideBox Office","Trailer","MPAA_Rating","Production_Method","Genre","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source","Creative_Type","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month"
"6687","Nov 7, 2003","Elf",3.2e+07,31113501,173398518,220236410,NA,"PG","Live Action","Adventure",97,"Christmas in November, Christmas",1,"Guy Walks Into a Bar","United States","Original Screenplay","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Nov"
"6688","Jul 6, 2018","Ji Qi Zhi Xue",NA,NA,NA,47872755,0,"R","Live Action","Action",110,"Martial Arts, Secret Agent, Gangs, Research Scientist, The Past Catching up with You, Early / Simultaneous Video on Demand release, Dwarfism",0,"Heyi Pictures, Perfect Village Entertainment, Wanda Media, Jetsen Cultural Industry Group Co, Beijing Tus Film and Television Media Co, Dadi Century Co, Tianjin Funhigh Film Co","China,Hong Kong","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Jul"
"6692","Jul 22, 2016","For a Few Bullets",NA,17138,30142,7871627,0,"Not Rated","Live Action","Western",90,"China, Japan, Confidence Men, Secret Agent",0,"Wanda Media, Huace Pictures, Beijing Heaven Culture Development, China Vision Group","China","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Jul"
"6693","Jan 22, 2016","Zhuo yao ji",5.6e+07,21074,32766,359495591,0,"Not Rated","Live Action","Adventure",118,"3-D, Monster, Chinese Mythology, Supernatural, Prologue, Voiceover/Narration, Royalty, Civil War, Dysfunctional Family, Martial Arts, Wire Fu, Scene in End Credits, Unexpected Families, Unconventional Pregnancies, Intertitle, Character's Journey Shown on Map",1,"Edko Films, Wanda Media, Dream Sky Pictures, BDI Films Inc, China Film Group, Tianjin Lianrui Pictures Co","China","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Jan"
"6694","Jan 15, 2016","Tang ren jie tan an",NA,280281,459832,120643551,0,"Not Rated","Live Action","Action",136,"Police life, Private Investigator, Scandal, Bangkok",1,"Wanda Media, Heyi Pictures","China","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Jan"
"6696","Oct 9, 2015","Xia Luo Te Fan Nao",NA,363949,1289195,211569747,0,"Not Rated","Live Action","Romantic Comedy",98,"Wedding Day Disasters, Body Swap, Time Travel, 1990s, 2000s, Romance, Musicians, Singers, Gratuitous Cameos, Pop Music",0,"Beijing Mahua Funage Company, New Classics Pictures, Shenzhen Tencent Video Culture Communication LTD., Wanda Media, Beijing Fun Age Pictures","China","Based on Play","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Oct"
"6698","Jul 24, 2015","Jian Bing Man",NA,NA,NA,169842267,0,"Not Rated","Live Action","Comedy",113,"China, Beijing, Viral Video, Organized Crime, Movie Business, Spoof, Gratuitous Cameos, Big Break",0,"Wanda Media, Tianjin Golden Fox Culture, New Classic Media","China","Original Screenplay","Super Hero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Jul"
"6699","Jun 5, 2015","Jing cha ju shi 2013",NA,NA,NA,NA,0,"Not Rated","Live Action","Action",108,"Delayed Sequel, Dysfunctional Family, Hostage, Nightclub, Early / Simultaneous Video on Demand release",1,"China Film Co. LTD, China Vision Group, Wanda Media","China,Hong Kong","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Jun"
"6702","Mar 7, 2014","Xi you xiang mo pian",NA,7456,18058,207927982,0,"PG-13","Live Action","Adventure",110,"Fantasy Sequence, Chinese Mythology, First Love, Martial Arts, Demons, Unrequited Love, Wuxia, Character's Journey Shown on Map, Romance, Visual Effects, One Set",1,"Village Roadshow Asia, Chinavision Media Group, Bingo Movie Development, Edko Films, Wanda Media","China","Based on Folk Tale/Legend/Fairytale","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Mar"
"6703","Feb 14, 2014","Bei Jing Ai Qing Gu Shi",NA,168376,423598,65713598,0,"Not Rated","Live Action","Drama",122,"Romance, Relationships Gone Wrong, Infidelity, Love Triangle",0,"Wanda Media, Shine Asia Media Company","China","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Feb"
"6712","Dec 22, 2000","An Everlasting Piece",4e+06,9128,75078,75078,NA,"R","Live Action","Comedy",103,"Religious",0,"Bayahibe Films Production, Baltimore Spring Creek Pictures",NA,"Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Dec"
"6714","Oct 16, 2020","Micronauts",NA,NA,NA,NA,0,NA,"Live Action","Adventure",NA,NA,0,"Hasbro Studios, Allspark Pictures",NA,"Based on Toy","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,"Oct"
"6719","Oct 11, 1996","Michael Collins",2.5e+07,221736,11092559,27572844,NA,"R","Live Action","Drama",NA,NA,0,"Geffen Pictures","United Kingdom","Based on Real Life Events","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Oct"
"6720","Nov 11, 1994","Interview with the Vampire:…",5e+07,36389705,105264608,223564608,NA,"R","Live Action","Horror",123,"Vampire",0,"Geffen Pictures","United States","Based on Fiction Book/Short Story","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Nov"
"6721","Aug 5, 1983","Risky Business",NA,4275327,63541777,63541777,NA,"R","Live Action","Comedy",96,"Prostitution, Parties Gone Wild",0,"Geffen Pictures","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,"Aug"
"6723","Jul 28, 2017","Brigsby Bear",NA,39652,515765,665183,1,"PG-13","Live Action","Comedy",97,"Kidnap, Delayed Adulthood, False Identity, Child Abduction, TV Industry, Amatuer Filmmakers, Hallucinations",0,"YL Pictures, Lonely Island, 3311 Productions, Lord Miller","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Jul"
"6728","Apr 13, 2012","Woman Thou Art Loosed On th…",NA,641542,1301562,1301562,0,"PG-13","Live Action","Drama",101,"African-American, Kidnap, Digital Cinematography, Narcotics, Prostitution, Infidelity, Non-Chronological, Religious",0,"CODEBLACK Entertainment, T.D. Jakes","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Apr"
"6732","Jul 19, 2002","K-19: The Widowmaker",9e+07,12778459,35168966,65716126,NA,"PG-13","Live Action","Action",138,NA,0,"National Geographic Entertainment, Palomar Pictures, First Light, IMF","United Kingdom","Based on Fiction Book/Short Story","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,"Jul"
"6733","Sep 8, 2000","Nurse Betty",2.4e+07,7145950,25170054,27732366,NA,"R","Live Action","Black Comedy",110,NA,0,"Gramercy Pictures, Propaganda Films, AB'-Strakt Pictures, IMF","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Sep"
"6735","Oct 26, 2018","Suspiria",2e+07,184037,2445454,4093296,1,"R","Live Action","Horror",152,"Berlin, 1970s, Ballet, Same Actor, Multiple Roles, Hauntings, Surrealism / Absurdism",0,"Amazon Studios, K Period Media, Frenesy Film, Videa, Mythology Entertainment, First Sun, Memo Films","United States","Remake","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Oct"
"6738","Oct 16, 2015","Truth",NA,66232,2541854,5568765,1,"R","Live Action","Thriller/Suspense",125,"Investigative Journalist, TV Industry, TV News, Political, 2000s, Fired",0,"Rat Pack, Echo Lake Entertainment, Blue Lake Media Fund, Mythology Entertainment, Dirty Films","United States","Based on Factual Book/Article","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Oct"
"6743","Jul 11, 2012","Omerta",NA,466164,2462588,2462588,0,"Not Rated","Live Action","Thriller/Suspense",107,"Organized Crime, Undercover, Secret Agent, Mafia, Heist, Double Agent, Life on the Outside",0,"Alliance Films","Canada","Based on TV","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Jul"
"6744","Apr 20, 2012","The Moth Diaries",NA,2276,3838,731061,0,"R","Live Action","Horror",82,"New Guy/Girl in School, Boarding School, Vampire, LGBT, Coming of Age, Young Child Dealing with the Death of a Parent, Suicide, Voiceover/Narration, Non-Chronological, Dream Sequence, Black and White Sequence",0,"Alliance Films, Edward R. Pressman, Mediamax, Samson Films, Strada Film, Lionsgate UK","Canada,Ireland","Based on Fiction Book/Short Story","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,"Apr"
"6746","May 6, 2011","Hobo with a Shotgun",3e+06,12046,703372,834953,0,"Not Rated","Live Action","Action",86,"Gangs, Revenge, Homeless, Sex Crimes, Corrupt Cops, Christmas in November, Vigilante, Organized Crime, Prostitution, Narcotics, Grindhouse, Based on a Fake Trailer",0,"Alliance Films, Rhombus Media, Whizbang Films, Yer Dead","Canada,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"May"
"6748","Oct 1, 2010","FUBAR II",NA,NA,NA,NA,0,"R","Live Action","Comedy",85,"Mockumentary, Delayed Adulthood",0,"Celluloid Nightmares, FU2 Prods, Cardinal Film Inc, Busted Tranny Productions, Telefilm Canada, Alliance Films",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Oct"
"6749","Dec 29, 2009","Lesbian Vampire Killers",2e+06,NA,NA,3620902,0,"R",NA,NA,NA,NA,0,"Alliance Films, Momentum Pictures, Velvet Bite Ltd., AV Pictures, GEM Global Entertainment Magyar, Skyline (LVK) Ltd.","United Kingdom",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Dec"
"6752","Nov 15, 2013","The Best Man Holiday",1.7e+07,30107555,70525195,72835710,1,"R","Live Action","Comedy",122,"Romance, African-American, Ensemble, Delayed Sequel",1,"Blackmaled, Sean Daniel Company","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Nov"
"6757","May 13, 2015","Verbotene Filme",NA,NA,NA,NA,0,"Not Rated","Live Action","Documentary",94,"Movie Business, Agitprop, Germany, Nazis, World War II",0,"Blueprint Films, Rundfunk Berlin-Brandenburg, Hessischen Rundfunk, Arte, Medienboard Berlin-Brandenburg, FFF Bayern","Germany","Based on Real Life Events","Factual",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"May"
"6760","Oct 15, 2014","Diplomatie",NA,8518,230880,309792,0,"Not Rated","Live Action","Drama",84,"World War II, Nazis, War Crimes, Paris, 1940s, Inspired by a True Story",0,"Film Oblige, Gaumont, Blueprint Films, Arte France Cinema, WDR, SWR","France,Germany","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Oct"
"6767","Jan 20, 2017","Detour",NA,145,1788,4059,0,"R","Live Action","Thriller/Suspense",85,"Step-Family, Dysfunctional Family, Coma, Hitmen, Revenge, Car Accident, Early / Simultaneous Video on Demand release",0,"Bankside Films, Kreo Films, Mandalay Vision, Dan Films, Newscope Films, Head Gear Films, Metrol Technology","South Africa,United Kingdom","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Jan"
"6770","Nov 18, 2011","Another Happy Day",4e+06,9120,9120,978527,0,"R","Live Action","Drama",115,"Dysfunctional Family, Wedding Day, Addiction, Depression, Anxiety and Phobias, Second Wife, Autism",0,"Mandalay Vision","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Nov"
"6771","Aug 5, 2011","The Whistleblower",NA,61002,1120914,2203654,0,"R","Live Action","Drama",118,"Whistleblowers, Government Corruption, Sex Crimes, Human-Trafficking, War, Corporate Malfeasance, War Crimes, Bigotry, Prologue, Culture Clash, Epilogue, Corrupt Cops, Child Prostitution",0,"Telefilm Canada, Sunrise Pictures, Primary Productions, First Generation Films, Mandalay Vision, Picture Perfect Corporation, Film Capital Europe Funds, Indomitable Entertainment, Astral Media, Ontario Media Development Corporation, The Movie Network, Movie Central","Canada","Based on Real Life Events","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Aug"
"6772","Jul 15, 2011","Salvation Boulevard",5500000,7208,28468,28468,0,"R","Live Action","Comedy",96,"Religious, Atheism, Kidnap, Blackmail, Ensemble",0,"Mandalay Vision","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jul"
"6775","Jul 9, 2010","The Kids Are All Right",4e+06,491971,20811365,36275469,1,"R","Live Action","Comedy",106,"2011 Oscars Best Picture Nominee",0,"Antidote Films, Mandalay Vision, Gilbert Films","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Jul"
"6778","Dec 19, 1986","Platoon",6e+06,NA,137963328,137978395,NA,"R","Live Action","Drama",119,"Vietnam War, War, War Crimes, Sex Crimes, Voiceover/Narration, Inspired by a True Story, Oscars Best Picture Winner",0,"Hemdale","United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,"Dec"
"6779","Oct 26, 1984","The Terminator",6400000,4020663,38019031,78019031,NA,"R","Live Action","Action",107,"End of the World, Time Travel, Visual Effects, Film Noir, Prologue, Intertitle, Robot",1,"Hemdale, Pacific Western","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,"Oct"
"6780","Mar 9, 1979","The Passage",NA,70461,70461,73676,NA,NA,"Live Action","Drama",NA,"World War II",0,"Hemdale, Passage Films Inc., Monday Films","United Kingdom","Based on Fiction Book/Short Story","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,"Mar"
"6781","Apr 14, 2017","Little Boxes",NA,NA,NA,NA,0,"Not Rated","Live Action","Drama",89,"Interracial Romance, New Guy/Girl in School, Country Mouse, City Mouse, New York City, Life in a Small Town, Early / Simultaneous Video on Demand release, African-American, Washington",0,"Mighty Engine, Related Pictures, Gilbert Films","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Apr"
"6783","Sep 16, 2016","Miss Stevens",NA,2451,4611,4611,0,"Not Rated","Live Action","Comedy",85,"Road Trip, Teachers, High School, Theater, Coming of Age, Depression",0,"Beachside, Gilbert Films, Original Headquarters","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Sep"
"6785","Aug 22, 2014","Are You Here",NA,NA,NA,978503,0,"R","Live Action","Comedy",113,"Inheritance, Delayed Adulthood, Dysfunctional Family, Road Trip, You Can't Go Home Again, Early / Simultaneous Video on Demand release",0,"Gilbert Films, Weiner Bros.","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Aug"
"6786","Dec 14, 2012","Save the Date",NA,3755,5719,5719,0,"R","Live Action","Romantic Comedy",98,"Relationships Gone Wrong, Wedding Day, Musicians, Artists, Delayed Adulthood",0,"Huffington Productions, XYZ Films, Curious Films, Instinctive Film, Gilbert Films, Night & Day Pictures","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Dec"
"6788","Apr 8, 2011","Meet Monica Velour",NA,7438,33042,33042,1,"R","Live Action","Comedy",98,"Porn Business, Mid-Life Crisis, Coming of Age, Addiction, Relationships Gone Wrong",0,"Gilbert Films","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Apr"
"6789","Jan 28, 2011","From Prada to Nada",NA,1115638,3033623,4133692,1,"PG-13","Live Action","Romantic Comedy",107,"Modern Adaptation, Foreign Language, Dysfunctional Family, Romance, Funeral Reunions, Inheritance, Culture Clash, Relationships Gone Wrong, Medical and Hospitals, Riches to Rags, Spoiled Child",0,"Gilbert Films, OddLot Entertainment, Videocine","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jan"
"6791","Jul 24, 2018","Hot Summer Nights",NA,NA,NA,244331,0,"R","Live Action","Drama",120,"Early / Simultaneous Video on Demand release, Drug Dealer, Romance, Forbidden Romance, Cross-Class Romance, 1990s, Coming of Age, Massachusetts",0,"Imperative Entertainment, A24","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Jul"
"6792","Jul 13, 2018","Eighth Grade",NA,263797,13539710,13539710,1,"R","Live Action","Drama",93,"Coming of Age, Middle School, Social Media, Social Outcast, Suburbs, Single Parent, Anxiety and Phobias, Voiceover/Narration",0,"A24","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Jul"
"6794","Jun 8, 2018","Hereditary",1e+07,13575173,44069456,70090779,1,"R","Live Action","Horror",126,"Adult Child Dealing with the Death of a Parent, Death of a Son or Daughter, Car Accident, Dysfunctional Family, Supernatural, Cults, Occult, Séance, Dream Sequence, Sleepwalking, Demons, Possessed",0,"A24, PalmStar Media, Finch Entertainment, Windy Hill Pictures, Kevin Frakes, Lars Knudsen","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Jun"
"6795","Nov 3, 2017","Lady Bird",1e+07,364437,48958273,78610769,1,"R","Live Action","Drama",93,"California, 2000s, Dysfunctional Family, Coming of Age, LGBT, Loss Of Virginity, 9/11",0,"IAC Films, A24","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Nov"
"6796","May 5, 2017","The Lovers",NA,66286,2194521,2216374,1,"R","Live Action","Romantic Comedy",94,"Romance, Relationships Gone Wrong, Infidelity, Divorced Couple Falling Back in Love",0,"A24","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"May"
"6799","Feb 19, 2016","The Witch",3500000,8800230,25138705,40454520,1,"R","Live Action","Horror",90,"1600s, Missing Child, Witches, Colonial United States, Twins, Hallucinations, Isolation Horror, Cabin in the Woods, Demons, Possessed, Religious, Orthodox Religion, Dysfunctional Family, Intertitle",0,"A24, Parts and Labor, RT Features, Rooks Nest Entertainment, Maiden Voyage Films, Mott Street Pictures, Code Red, Scythia Films, Pulse Films, Special Projects","Brazil,Canada,United Kingdom,United States","Original Screenplay","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Feb"
"6800","Jan 22, 2016","Mojave",NA,NA,NA,369,0,"R","Live Action","Thriller/Suspense",93,"Depression, Early / Simultaneous Video on Demand release, Film Actor, Los Angeles, Film Noir",0,"A24, Atlas Independent, Henceforth Pictures Production, Relativity International, Mica Entertainment","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Jan"
"6801","Mar 27, 2015","While We're Young",1e+07,227688,7582065,17503828,0,"R","Live Action","Comedy",94,"Infertility, Mid-Life Crisis, Amatuer Filmmakers, Artists, Documentarian, Intertitle, In-Laws / Future In-Laws, Generational Conflict, Adopted Family, Digital Cinematography",0,"A24, IAC Films","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Mar"
"6803","May 20, 2016","Goksung",NA,77892,786633,51539562,0,"Not Rated","Live Action","Thriller/Suspense",156,"Sick Child, Supernatural, Life in a Small Town, Medical and Hospitals, Dream Sequence, Nightmare, Non-Chronological",0,"20th Century Fox Intl, Side Mirror , Ivanhoe Pictures","Republic of Korea","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"May"
"6804","Nov 1, 2019","Arctic Justice: Thunder Squad",NA,NA,NA,NA,0,NA,"Digital Animation","Adventure",NA,"Talking Animals, Family Movie, Underdog, Postal Workers / Delivery Person, Evil Mastermind, Bent on World Domination",0,"AIC Movie Inc, Ambi Media Group, Red Rover Films, Toonbox Entertainment, Gulfstream Pictures, Assemblage Entertainment ","Canada","Original Screenplay","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,"Nov"
"6805","Aug 11, 2017","The Nut Job 2: Nutty by Nature",4e+07,8342311,28370522,57454558,1,"PG","Digital Animation","Adventure",91,"Animal Lead, Talking Animals, Food, Land Developer, Amusement Park, Government Corruption, Mayor",1,"Toonbox Entertainment, Red Rover Films, Gulfstream Pictures","Canada,Republic of Korea,United States","Based on Fiction Book/Short Story","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Aug"
